"am_data","am_precipitacao","am_temp_maxima","am_umidade","am_ocorreu_queimada","am_risco_fogo_inpe"
2001-06-06,0,34.4,75,false,NULL
2001-06-07,0,33.3,72,false,NULL
2001-06-08,0,32.2,71,false,NULL
2001-06-09,0,34.1,70.75,false,NULL
2001-06-10,0,33.5,69,false,NULL
2001-06-11,0,33.5,62.25,false,NULL
2001-06-12,0,33.3,67.25,false,NULL
2001-06-13,0,34.8,63.5,false,NULL
2001-06-14,0,34.3,65.25,false,NULL
2001-06-15,0,33.5,67.25,false,NULL
2001-06-16,0,33.8,66.5,false,NULL
2001-06-17,0,34.9,66,false,NULL
2001-06-18,0,34.7,63.5,false,NULL
2001-06-19,0,34.5,61.75,false,NULL
2001-06-20,0,34.8,64.75,false,NULL
2001-06-21,0,34,74,false,NULL
2001-06-22,0,31.5,88.25,false,NULL
2001-06-23,0,30.6,84.5,false,NULL
2001-06-24,26.2,32,73.75,false,NULL
2001-06-25,1.7,34,67.75,false,NULL
2001-06-26,0,34.5,71.75,false,NULL
2001-06-27,0,32.4,71.25,false,NULL
2001-06-28,0,29.2,83.5,false,NULL
2001-06-29,0,32.8,68.5,false,NULL
2001-06-30,2.5,32.9,68.5,false,NULL
2001-07-01,0,33.1,72.5,false,NULL
2001-07-02,0,34,69,false,NULL
2001-07-03,0,33.3,73,true,NULL
2001-07-04,0,33.8,67.5,false,NULL
2001-07-05,0,33.5,70.25,false,NULL
2001-07-06,0,33.6,63.75,false,NULL
2001-07-07,0,34,68.75,true,NULL
2001-07-08,0,34.9,64.5,false,NULL
2001-07-09,0,35,61.75,true,NULL
2001-07-10,0,35.1,65.5,false,NULL
2001-07-11,0,35.5,65.5,false,NULL
2001-07-12,0,35.3,71,false,NULL
2001-07-13,0,33.1,68.25,false,NULL
2001-07-14,0,33.1,67.25,false,NULL
2001-07-15,0,34.5,60.25,false,NULL
2001-07-16,0,34.3,63,false,NULL
2001-07-17,0,34.6,62.25,false,NULL
2001-07-18,0,33.1,70.5,false,NULL
2001-07-19,0,34.5,68,false,NULL
2001-07-20,0,35.1,60.75,false,NULL
2001-07-21,0,34.3,70.75,false,NULL
2001-07-22,0,34.2,65.25,false,NULL
2001-07-23,0,34.1,75,false,NULL
2001-07-24,0,34.1,64.5,false,NULL
2001-07-25,4.4,35,60.5,true,NULL
2001-07-26,0,36,62,false,NULL
2001-07-27,0,34.5,56.5,false,NULL
2001-07-28,0,36.7,55.5,false,NULL
2001-07-29,0,35.1,56.5,false,NULL
2001-07-30,0,36.1,53,false,NULL
2001-07-31,0,36.8,52.75,true,NULL
2001-08-01,0,35.7,46.25,false,NULL
2001-08-02,0,35.1,39.5,false,NULL
2001-08-03,0,35.1,43.5,true,NULL
2001-08-04,0,35.3,45.75,false,NULL
2001-08-05,0,35.8,47,false,NULL
2001-08-06,0,35.2,42.5,false,NULL
2001-08-07,0,34.4,48,false,NULL
2001-08-08,0,34.8,54.75,true,NULL
2001-08-09,0,35.4,48,false,NULL
2001-08-10,0,36.1,49.5,true,NULL
2001-08-11,0,35.5,50.25,false,NULL
2001-08-12,0,35.2,49,false,NULL
2001-08-13,0,36.1,42,false,NULL
2001-08-14,0,35.2,45.5,true,NULL
2001-08-15,0,35.8,47,true,NULL
2001-08-16,0,36.8,40.5,false,NULL
2001-08-17,0,37.7,43.5,true,NULL
2001-08-18,0,36.8,40.75,true,NULL
2001-08-19,0,36.5,40.75,true,NULL
2001-08-20,0,37.2,46.75,false,NULL
2001-08-21,0,36.7,48,false,NULL
2001-08-22,0,36.5,46.25,false,NULL
2001-08-23,0,36.8,50,false,NULL
2001-08-24,0,36,49.25,true,NULL
2001-08-25,0,36,52,true,NULL
2001-08-26,0,34.8,52.75,true,NULL
2001-08-27,0,35.1,56.75,true,NULL
2001-08-28,0,35.2,60.5,false,NULL
2001-08-29,0,37.1,48.5,false,NULL
2001-08-30,0,36,50.75,false,NULL
2001-08-31,0,35.7,54.75,false,NULL
2001-09-01,0,36.1,47.75,false,NULL
2001-09-02,0,36.1,53.5,false,NULL
2001-09-03,0,36.2,52.5,true,NULL
2001-09-04,0,36.1,59.25,true,NULL
2001-09-05,0,34.6,69.25,false,NULL
2001-09-06,0,35.3,67.75,false,NULL
2001-09-07,0,34.8,64.25,true,NULL
2001-09-08,0.7,35.6,62,false,NULL
2001-09-09,0,35.2,65,true,NULL
2001-09-10,0,35.7,60.25,false,NULL
2001-09-11,0,32.8,76.25,false,NULL
2001-09-12,0,35.9,56.75,false,NULL
2001-09-13,0,36.8,49.75,true,NULL
2001-09-14,0,36.6,55.25,false,NULL
2001-09-15,0,36.8,60.75,false,NULL
2001-09-16,0,30.7,72,false,NULL
2001-09-17,0,35.1,70.75,false,NULL
2001-09-18,0,32.2,81.25,false,NULL
2001-09-19,3.8,35.7,59.75,false,NULL
2001-09-20,1.1,36.1,58.5,false,NULL
2001-09-21,0,35.5,62.5,true,NULL
2001-09-22,0,36.5,60.75,false,NULL
2001-09-23,0.1,35.2,59.75,true,NULL
2001-09-24,0,35.1,66,true,NULL
2001-09-25,0,35.9,57,true,NULL
2001-09-26,0,36.7,58.5,true,NULL
2001-09-27,0,34.8,61.75,true,NULL
2001-09-28,0,33.1,66,false,NULL
2001-09-29,0,35.8,61.25,true,NULL
2001-09-30,4.7,36.3,56.5,true,NULL
2001-10-01,0,35.5,61.5,true,NULL
2001-10-02,0,35.7,58.5,false,NULL
2001-10-03,0,36.8,57.25,false,NULL
2001-10-04,0,35.7,58.25,false,NULL
2001-10-05,0,34,64.75,true,NULL
2001-10-06,0,35.7,58.75,false,NULL
2001-10-07,0,36.1,57,true,NULL
2001-10-08,0,36.6,69.5,true,NULL
2001-10-09,0,35.5,62.25,false,NULL
2001-10-10,12.4,36.6,53.75,false,NULL
2001-10-11,0,34.1,63,false,NULL
2001-10-12,0,34.4,65.25,true,NULL
2001-10-13,0,34.1,68,true,NULL
2001-10-14,0,33.4,69.5,false,NULL
2001-10-15,0,35.1,55.5,false,NULL
2001-10-16,0,37.1,58.5,true,NULL
2001-10-17,0,36.1,59,true,NULL
2001-10-18,0,37,59.5,true,NULL
2001-10-19,0,31.2,84,false,NULL
2001-10-20,0,37.8,55.25,true,NULL
2001-10-21,0.9,35.1,64,true,NULL
2001-10-22,0,35.1,63.75,true,NULL
2001-10-23,0,35.3,70.75,false,NULL
2001-10-24,0,26.5,91,false,NULL
2001-10-25,43.7,32.1,81.25,false,NULL
2001-10-26,2.4,34.6,65.25,false,NULL
2001-10-27,0.2,34.2,68.25,false,NULL
2001-10-28,0,35.1,68,false,NULL
2001-10-29,0,34.9,67.75,false,NULL
2001-10-30,0,34.5,72.5,false,NULL
2001-10-31,4,33.1,73,false,NULL
2001-11-01,0,33.7,79.75,false,NULL
2001-11-02,0,34,73,false,NULL
2001-11-03,36.2,35,69,false,NULL
2001-11-04,0,34.9,66.5,false,NULL
2001-11-05,0,35.7,62.5,false,NULL
2001-11-06,0,32.1,73,false,NULL
2001-11-07,0,34.7,64,false,NULL
2001-11-08,0,34.4,73.75,true,NULL
2001-11-09,0,33.5,73.75,false,NULL
2001-11-10,7.7,33.8,73,false,NULL
2001-11-11,7.6,35,62.5,false,NULL
2001-11-12,0,34.2,66.5,false,NULL
2001-11-14,0,34.5,64.25,false,NULL
2001-11-15,0,32.3,73.5,false,NULL
2001-11-16,41.8,33.8,69.5,false,NULL
2001-11-17,0,34.2,69,false,NULL
2001-11-18,0,34.7,63.25,false,NULL
2001-11-19,0,33.1,78.75,true,NULL
2001-11-21,3.8,34.1,73.75,false,NULL
2001-11-22,0,33.4,81.75,false,NULL
2001-11-23,3.7,26.6,93.25,false,NULL
2001-11-24,23.7,33.3,82.25,false,NULL
2001-11-25,7.3,26.4,93.5,false,NULL
2001-11-26,22.2,32.5,87,false,NULL
2001-11-27,0.3,32.3,85.75,false,NULL
2001-11-28,26,30.6,85.5,false,NULL
2001-11-29,0,33.4,78,false,NULL
2001-11-30,2,33.1,74,false,NULL
2001-12-01,0,34.1,71.75,false,NULL
2001-12-02,0,29.8,89.25,false,NULL
2001-12-03,1.6,32.3,77.25,false,NULL
2001-12-04,0,32.3,71.5,false,NULL
2001-12-05,0,33.9,70,false,NULL
2001-12-06,0,34,67.25,false,NULL
2001-12-07,0,32.1,84.5,false,NULL
2001-12-08,0,31.6,79.25,false,NULL
2001-12-09,12.4,33.1,66,false,NULL
2001-12-10,0,34.1,79.5,false,NULL
2001-12-11,0,32,84.5,true,NULL
2001-12-12,5.7,32.1,77.75,false,NULL
2001-12-13,4.2,32.7,75,false,NULL
2001-12-14,0,34.1,72,false,NULL
2001-12-15,0,33.8,72.75,false,NULL
2001-12-16,0,33.7,73.25,false,NULL
2001-12-17,0,33.5,79.5,false,NULL
2001-12-18,0.4,34.5,70.75,false,NULL
2001-12-19,0,30.2,81.25,false,NULL
2001-12-20,18.6,34.2,76.5,false,NULL
2001-12-21,0,32.8,76.5,false,NULL
2001-12-22,4,32.7,79,false,NULL
2001-12-23,0,34.7,68.75,false,NULL
2001-12-24,1.4,34.9,79.75,false,NULL
2001-12-25,0,33.5,81.75,false,NULL
2001-12-26,39,29.6,83,false,NULL
2001-12-27,11.7,31.7,78.25,false,NULL
2001-12-28,0,33.2,73.25,false,NULL
2001-12-29,0,33,70.5,false,NULL
2001-12-30,0,33.4,79.75,false,NULL
2001-12-31,2.8,34.2,80.5,false,NULL
2002-01-01,3.5,29.5,93,false,NULL
2002-01-02,28,31.4,89.25,false,NULL
2002-01-03,13,31.4,87.25,false,NULL
2002-01-04,80.5,31.9,81,false,NULL
2002-01-05,0.1,28.7,90.25,false,NULL
2002-01-06,70.1,28.9,90.25,false,NULL
2002-01-07,23.2,26.6,89,false,NULL
2002-01-08,0.5,31.7,79.75,false,NULL
2002-01-09,29.9,32,88.75,false,NULL
2002-01-10,1.5,31.8,84,false,NULL
2002-01-11,25.5,32.1,82.75,false,NULL
2002-01-12,4,30.8,85.25,false,NULL
2002-01-13,1.5,32.2,78.25,false,NULL
2002-01-14,0.5,32.3,79,false,NULL
2002-01-15,0,32.4,83.5,false,NULL
2002-01-16,8.9,30.4,83.5,false,NULL
2002-01-17,21.5,28.5,88,false,NULL
2002-01-18,0.4,31.8,83.75,false,NULL
2002-01-19,2.8,29.7,86,false,NULL
2002-01-20,16.2,31.6,83,false,NULL
2002-01-21,8.1,32.4,82,false,NULL
2002-01-22,13.7,32,76.75,false,NULL
2002-01-23,2.9,32.8,77.75,false,NULL
2002-01-24,0,33.5,70.75,false,NULL
2002-01-25,0,32,77.25,false,NULL
2002-01-26,0,33.5,66,false,NULL
2002-01-27,0,33.6,72.25,false,NULL
2002-01-28,0,33.1,77.75,false,NULL
2002-01-29,0,33.5,70.25,false,NULL
2002-01-30,0,34.4,75.75,false,NULL
2002-01-31,0,33.8,81,false,NULL
2002-02-01,0,32.3,78.75,false,NULL
2002-02-02,9.7,33.3,70.25,true,NULL
2002-02-03,0,33.1,70,false,NULL
2002-02-04,0,33.6,68.75,false,NULL
2002-02-05,3.3,30.3,84,false,NULL
2002-02-06,0,32.5,84.25,false,NULL
2002-02-07,1.4,32.8,79.25,false,NULL
2002-02-08,1,26.5,92.5,false,NULL
2002-02-09,67,31.6,79.5,false,NULL
2002-02-10,6.6,32.6,82.75,false,NULL
2002-02-11,2.5,29.1,91.25,false,NULL
2002-02-12,1.9,32.3,77,false,NULL
2002-02-13,1.6,32.7,72.25,false,NULL
2002-02-14,0,33.1,78,false,NULL
2002-02-15,0,32.1,75.5,false,NULL
2002-02-16,0,34.3,74.75,false,NULL
2002-02-17,0,34.1,81.5,false,NULL
2002-02-18,0,34.2,73,false,NULL
2002-02-19,2.4,33,81.25,false,NULL
2002-02-20,0,34.8,66.75,false,NULL
2002-02-21,0,34.1,68.75,false,NULL
2002-02-22,0,35.2,65.75,false,NULL
2002-02-23,0,35.9,63,false,NULL
2002-02-24,0,34.8,73.75,false,NULL
2002-02-25,1,34.9,75,false,NULL
2002-02-26,0,34.1,68.5,false,NULL
2002-02-27,2.8,34.3,66.25,false,NULL
2002-02-28,0,34.6,68.25,false,NULL
2002-03-01,0,31.4,87.25,false,NULL
2002-03-02,3.3,32.8,81.5,false,NULL
2002-03-03,2.8,31.2,85.75,false,NULL
2002-03-04,1.5,28.5,87.25,false,NULL
2002-03-05,1,32.1,78,false,NULL
2002-03-06,3.7,31.6,83.5,false,NULL
2002-03-07,0,33.2,81.75,false,NULL
2002-03-08,3.9,32.3,82,false,NULL
2002-03-09,2.8,31.3,82,false,NULL
2002-03-10,0.2,31.6,82.5,false,NULL
2002-03-11,4.6,31.8,84.5,false,NULL
2002-03-12,7.3,34.7,77,false,NULL
2002-03-13,2.8,32.5,77.5,false,NULL
2002-03-14,0,34,77.25,false,NULL
2002-03-15,0.5,33.1,79.5,false,NULL
2002-03-16,1.7,34,76.75,false,NULL
2002-03-17,0,33.1,80,false,NULL
2002-03-18,0,32.8,84.5,false,NULL
2002-03-19,7.1,33.1,76.5,false,NULL
2002-03-20,0.1,33.8,78.5,false,NULL
2002-03-21,0,32.4,84,false,NULL
2002-03-22,3.7,33.9,84.25,false,NULL
2002-03-23,2.8,32.9,76.25,false,NULL
2002-03-24,37.1,32.6,78.5,false,NULL
2002-03-25,0,29.7,84,false,NULL
2002-03-26,54.1,33,73.75,false,NULL
2002-03-27,0,33.3,72.75,false,NULL
2002-03-28,0,34.2,70,false,NULL
2002-03-29,0,34.1,76,false,NULL
2002-03-30,0.2,32.8,86.5,false,NULL
2002-03-31,0,31.9,84.75,false,NULL
2002-04-01,19.2,33.4,77.75,false,NULL
2002-04-02,6.6,33.3,78,false,NULL
2002-04-03,0,30.6,85.75,false,NULL
2002-04-04,2.4,32.1,79.25,false,NULL
2002-04-05,9,28.5,88.75,false,NULL
2002-04-06,2.9,32.7,76,false,NULL
2002-04-07,0,34.6,80,false,NULL
2002-04-08,0,32.1,80.5,false,NULL
2002-04-09,0,31.4,85.5,false,NULL
2002-04-10,20.1,31.4,84.75,false,NULL
2002-04-11,62.3,31.2,83.75,false,NULL
2002-04-12,7.5,33.2,80.75,false,NULL
2002-04-13,0.1,32.6,83.5,false,NULL
2002-04-14,0.8,33,83.25,false,NULL
2002-04-15,0.1,31,80.5,false,NULL
2002-04-16,2.3,32.8,76.75,false,NULL
2002-04-17,0,33.6,73,false,NULL
2002-04-18,0,34.3,73,false,NULL
2002-04-19,1.2,34.6,72,false,NULL
2002-04-20,0,35.1,62,false,NULL
2002-04-21,0,34,74.75,false,NULL
2002-04-22,0,32.8,70,false,NULL
2002-04-23,0,34,65,false,NULL
2002-04-24,0,33.6,74.75,false,NULL
2002-04-25,0,34,68.75,false,NULL
2002-04-26,0,34.2,80.75,false,NULL
2002-04-27,0,33.3,74,false,NULL
2002-04-28,0.6,33.2,72,false,NULL
2002-04-30,0,34.8,72,false,NULL
2002-05-01,0,33.4,79.5,true,NULL
2002-05-02,0,31.8,79.25,false,NULL
2002-05-03,13.5,33.8,69.25,false,NULL
2002-05-04,0,33.5,73,false,NULL
2002-05-05,0,32.3,76.75,false,NULL
2002-05-06,0,33.3,70.5,false,NULL
2002-05-07,16,31.5,83.25,false,NULL
2002-05-08,0,33,79,false,NULL
2002-05-09,2.9,33.4,71.25,false,NULL
2002-05-10,0,34.2,73.25,false,NULL
2002-05-11,0,32.4,84.25,false,NULL
2002-05-12,0,33.5,73.5,false,NULL
2002-05-13,12,33.8,60.75,false,NULL
2002-05-14,0,34.3,63,false,NULL
2002-05-15,0,34.8,71.25,false,NULL
2002-05-16,0,34.1,74.25,false,NULL
2002-05-17,0,31.1,86.75,false,NULL
2002-05-18,0,32,83.25,false,NULL
2002-05-19,8.2,33.4,71.25,false,NULL
2002-05-20,0,33.6,72.25,false,NULL
2002-05-21,0,32,77.25,false,NULL
2002-05-22,0,34.1,75.75,false,NULL
2002-05-23,0,30.6,87.5,false,NULL
2002-05-24,0,26.7,91.25,false,NULL
2002-05-25,14.2,31.7,78.25,false,NULL
2002-05-26,3,32.9,68.5,false,NULL
2002-05-27,0,33.3,70.75,false,NULL
2002-05-28,0,33.3,69.25,false,NULL
2002-05-29,0,34.1,67.25,false,NULL
2002-05-30,0,34.2,69,false,NULL
2002-05-31,0,31.9,76,false,NULL
2002-06-01,1.4,33.1,69.75,false,NULL
2002-06-02,0,32.7,70.5,false,NULL
2002-06-03,0,33.5,67.25,false,NULL
2002-06-04,0,33.5,67.25,false,NULL
2002-06-05,0,33.7,67.5,false,NULL
2002-06-06,0,33.1,67.25,false,NULL
2002-06-07,0,33.7,68.5,false,NULL
2002-06-08,0,34,67.75,false,NULL
2002-06-09,0,34.2,74,false,NULL
2002-06-10,0,34,65,false,NULL
2002-06-11,0,32.8,70.25,false,NULL
2002-06-12,0,33.4,66.25,false,NULL
2002-06-13,0,32.7,73.25,false,NULL
2002-06-14,0,33.6,69.25,false,NULL
2002-06-15,0,33.7,67,false,NULL
2002-06-16,0,34.2,65,true,NULL
2002-06-17,0,33.6,66,false,NULL
2002-06-18,0,34.1,60.75,false,NULL
2002-06-19,0,34,59.5,false,NULL
2002-06-20,0,34.3,65,false,NULL
2002-06-21,0,34.1,72.5,true,NULL
2002-06-22,0,33.2,68.5,false,NULL
2002-06-23,5.8,33.1,66.25,false,NULL
2002-06-24,0,33.1,68.25,false,NULL
2002-06-25,0,32.9,68.25,false,NULL
2002-06-26,0,33.8,61,false,NULL
2002-06-27,0,34.3,66.25,false,NULL
2002-06-28,0,34.6,58.75,false,NULL
2002-06-29,0,34.5,65,false,NULL
2002-06-30,0,34.8,59.75,false,NULL
2002-07-01,0,34.5,61,true,NULL
2002-07-02,0,34.5,58.25,false,NULL
2002-07-03,0,34.2,53.25,false,NULL
2002-07-04,0,34.4,58,false,NULL
2002-07-05,0,34.2,60.5,true,NULL
2002-07-06,0,35.3,60.75,false,NULL
2002-07-07,0,37.2,54,false,NULL
2002-07-08,0,34.6,63,true,NULL
2002-07-09,0,34.4,64.75,false,NULL
2002-07-10,0,34.6,72,true,NULL
2002-07-11,0,34.4,68.75,false,NULL
2002-07-12,1.4,33.9,68.5,false,NULL
2002-07-13,0,34.4,63.75,false,NULL
2002-07-14,0,33.7,67,false,NULL
2002-07-15,0,34.1,66,false,NULL
2002-07-16,0,34.8,60,false,NULL
2002-07-17,0,32.6,66.75,false,NULL
2002-07-18,0,33.6,67.75,false,NULL
2002-07-19,0,34.8,60.25,false,NULL
2002-07-20,0,35.3,54.25,false,NULL
2002-07-21,0,34.6,62.75,false,NULL
2002-07-22,0,35.3,61.5,false,NULL
2002-07-23,0,35.7,61.75,false,NULL
2002-07-24,0,33.8,83.5,false,NULL
2002-07-25,0,34.8,73,false,NULL
2002-07-26,10.4,34.4,72.75,true,NULL
2002-07-27,0,35.5,59.75,false,NULL
2002-07-28,0,33.6,65.75,false,NULL
2002-07-29,0,34.3,64,false,NULL
2002-07-30,0,35.4,59.5,false,NULL
2002-07-31,0,34.8,60,false,NULL
2002-08-01,0,35.3,57.75,false,NULL
2002-08-02,0,33.5,64.25,false,NULL
2002-08-03,0,33.8,68,false,NULL
2002-08-04,3.2,34.8,67.75,false,NULL
2002-08-05,0,35.4,64,false,NULL
2002-08-06,0,35,59,false,NULL
2002-08-07,0,37.1,53.5,false,NULL
2002-08-08,0,36.6,52.75,false,NULL
2002-08-09,0,35.7,55,true,NULL
2002-08-10,0,35.2,59.75,false,NULL
2002-08-11,0,35.9,54.25,true,NULL
2002-08-12,0,36.6,56,false,NULL
2002-08-13,0,36.1,61.25,true,NULL
2002-08-14,0,35.1,55.5,false,NULL
2002-08-15,0,35.5,59.75,false,NULL
2002-08-16,0,37.3,49.25,true,NULL
2002-08-17,0,37,44.5,false,NULL
2002-08-18,0,37.4,45.5,true,NULL
2002-08-19,0,36.2,49.75,false,NULL
2002-08-20,0,36.3,44.5,true,NULL
2002-08-21,0,36.8,44.5,true,NULL
2002-08-22,0,36.5,47.5,true,NULL
2002-08-23,0,37.5,45,false,NULL
2002-08-24,0,38.1,43,false,NULL
2002-08-25,0,37.2,42.5,true,NULL
2002-08-26,0,37.8,48.75,false,NULL
2002-08-27,0,37.9,50.25,true,NULL
2002-08-28,0,37.4,51.75,false,NULL
2002-08-29,0,37.3,52.75,true,NULL
2002-08-30,0,36.4,54.5,true,NULL
2002-08-31,0,36.4,59.25,false,NULL
2002-09-01,0,36.1,59.5,true,NULL
2002-09-02,0,35.2,60.5,true,NULL
2002-09-03,0,32.1,86.75,false,NULL
2002-09-04,0,33.8,69.25,false,NULL
2002-09-05,47.3,34.3,65.25,false,NULL
2002-09-06,0,37,52.25,false,NULL
2002-09-07,0,36.1,57.5,false,NULL
2002-09-08,0,35,57.75,false,NULL
2002-09-09,0,36,55.25,false,NULL
2002-09-10,0,35.8,52.75,true,NULL
2002-09-11,0,37.9,48.25,false,NULL
2002-09-12,0,36.8,59.5,false,NULL
2002-09-13,0,37.1,54.5,false,NULL
2002-09-14,0,35.8,60.25,false,NULL
2002-09-15,0,35.4,62,true,NULL
2002-09-16,0,35.8,52,false,NULL
2002-09-17,0,36.3,48.5,false,NULL
2002-09-18,0,36.7,47.75,true,NULL
2002-09-19,0,34.7,59.5,true,NULL
2002-09-20,0,36.8,56.5,false,NULL
2002-09-21,0,37.7,55.75,true,NULL
2002-09-22,0,36.5,58,false,NULL
2002-09-23,0,34.4,60,true,NULL
2002-09-24,0,37.1,50.25,true,NULL
2002-09-25,0,35.4,56,false,NULL
2002-09-26,0,34.1,62.25,true,NULL
2002-09-27,2.1,33.4,63.25,true,NULL
2002-09-28,0,35.1,60,false,NULL
2002-09-29,0,35.2,62,false,NULL
2002-09-30,0,35.9,56.75,true,NULL
2002-10-01,0,36.4,66.25,true,NULL
2002-10-02,0,34.1,60.25,true,NULL
2002-10-03,2.1,36.2,59.25,false,NULL
2002-10-04,0,35.2,69.25,true,NULL
2002-10-05,2.2,35.1,58.5,true,NULL
2002-10-06,0,37.1,51.25,true,NULL
2002-10-07,0,35.8,57,true,NULL
2002-10-08,0,36.5,59,true,NULL
2002-10-09,0,36.2,50.5,true,NULL
2002-10-10,0,37.1,53,true,NULL
2002-10-11,0,36,60.25,true,NULL
2002-10-12,0,36.8,54,true,NULL
2002-10-13,0,35.6,62.75,true,NULL
2002-10-14,0,33.1,65.75,true,NULL
2002-10-15,0,35.8,56.5,false,NULL
2002-10-16,0,35.8,67.75,false,NULL
2002-10-17,0,28.7,87.25,true,NULL
2002-10-18,16.6,34.3,69.75,false,NULL
2002-10-19,0.6,34.1,63.75,true,NULL
2002-10-20,0.1,35.7,59,false,NULL
2002-10-21,0,36.4,56.75,true,NULL
2002-10-22,0,35,63.5,true,NULL
2002-10-23,0,28.7,86.75,true,NULL
2002-10-24,57.5,33.5,71.75,false,NULL
2002-10-25,0,33.2,71.75,false,NULL
2002-10-26,0,34.1,68,false,NULL
2002-10-27,0,33.2,69.75,true,NULL
2002-10-28,0,33.3,66.75,false,NULL
2002-10-29,0,34.4,59.25,true,NULL
2002-10-30,0,34.9,62,true,NULL
2002-10-31,0,34.1,68.25,false,NULL
2002-11-01,0,34.7,66,true,NULL
2002-11-02,0,31.7,79.75,false,NULL
2002-11-03,0,34.7,63.75,false,NULL
2002-11-04,0,34.6,67.5,false,NULL
2002-11-05,0.1,35.1,65.25,false,NULL
2002-11-06,0,36.2,60.75,true,NULL
2002-11-07,0,31.8,79.5,true,NULL
2002-11-08,35,28.2,84.75,false,NULL
2002-11-09,0,30.2,87.25,false,NULL
2002-11-10,0.9,33.7,75.75,false,NULL
2002-11-11,5.6,34.7,61.5,false,NULL
2002-11-12,0,32.6,80.5,false,NULL
2002-11-13,0,33.7,71.5,false,NULL
2002-11-14,1,34,66.5,false,NULL
2002-11-15,2.1,33.5,70.25,true,NULL
2002-11-16,0,33.6,74,true,NULL
2002-11-17,0,34.7,71.25,true,NULL
2002-11-18,0,33.3,77,false,NULL
2002-11-19,3.4,33.5,75.5,false,NULL
2002-11-20,4.5,33.3,69,false,NULL
2002-11-21,0,33.1,74.75,false,NULL
2002-11-22,0,33.7,73,false,NULL
2002-11-23,0,30.6,79.25,false,NULL
2002-11-24,1.3,32.2,79.25,false,NULL
2002-11-25,13.5,31.6,77.5,false,NULL
2002-11-26,0,33,73,false,NULL
2002-11-27,5.2,33.9,70,false,NULL
2002-11-28,0,34,65,true,NULL
2002-11-29,0,34.1,69.75,true,NULL
2002-11-30,0,34.7,72.75,false,NULL
2002-12-01,0,29.6,76.25,false,NULL
2002-12-02,5.7,34.7,70.75,false,NULL
2002-12-03,0,33.7,70.5,true,NULL
2002-12-04,0,33.4,74.25,false,NULL
2002-12-05,2,34.6,68.25,false,NULL
2002-12-06,2,34,71.75,false,NULL
2002-12-07,0,29.9,79.75,false,NULL
2002-12-08,0,28.7,92.25,false,NULL
2002-12-09,29,33,73,false,NULL
2002-12-10,0.2,29.7,90.25,false,NULL
2002-12-11,35.4,33.3,85.5,false,NULL
2002-12-12,2.5,32.5,78,false,NULL
2002-12-13,5.3,33.4,74.25,false,NULL
2002-12-14,0,35,66.5,false,NULL
2002-12-15,0,34.7,71,false,NULL
2002-12-16,0,31.7,81.25,false,NULL
2002-12-17,3.2,29.7,87.5,false,NULL
2002-12-18,9.7,32.4,79.25,false,NULL
2002-12-19,12.7,29.2,84.75,false,NULL
2002-12-20,17.1,33.8,73.25,false,NULL
2002-12-21,0,33.5,77,false,NULL
2002-12-22,0.3,34.3,68.5,false,NULL
2002-12-23,6.5,33.3,65,true,NULL
2002-12-24,0,31.2,74.25,false,NULL
2002-12-25,6.1,33.1,75.5,false,NULL
2002-12-26,0,33.1,76,false,NULL
2002-12-27,2,32.3,82.75,false,NULL
2002-12-28,66.2,31.2,81.25,false,NULL
2002-12-29,26.5,30.8,81,false,NULL
2002-12-30,0.8,34.1,78.25,false,NULL
2002-12-31,0,32.5,82.75,false,NULL
2003-01-01,15.2,33.5,79.25,false,NULL
2003-01-02,1.5,33.3,70.25,false,NULL
2003-01-03,2.6,34.5,68.25,false,NULL
2003-01-04,0,34.5,70.25,true,NULL
2003-01-05,0,34.7,70,false,NULL
2003-01-06,4.3,33.5,81.25,false,NULL
2003-01-07,10.8,34.3,72.25,false,NULL
2003-01-08,7.5,32.5,74.25,false,NULL
2003-01-09,0,33.5,70.75,false,NULL
2003-01-10,0,30.6,88.25,false,NULL
2003-01-11,0,29.6,73.75,false,NULL
2003-01-12,30,34.3,69.75,false,NULL
2003-01-13,0,31.2,77.25,true,NULL
2003-01-14,8,32.3,82.75,false,NULL
2003-01-15,23.3,33.7,69.25,false,NULL
2003-01-16,1.3,33.5,72.25,false,NULL
2003-01-17,0,32.7,72,false,NULL
2003-01-18,0,28.9,85.25,false,NULL
2003-01-19,8.4,33.1,72.75,false,NULL
2003-01-20,0,30.2,86.25,false,NULL
2003-01-21,2.9,31.2,90.75,false,NULL
2003-01-22,0.7,32,81.75,false,NULL
2003-01-23,7.4,28.9,84.25,false,NULL
2003-01-24,3.6,33.1,73.75,false,NULL
2003-01-25,0.4,33.7,70,false,NULL
2003-01-26,0,33,81,false,NULL
2003-01-27,0,31.9,83.75,false,NULL
2003-01-28,34.5,32.3,75.25,false,NULL
2003-01-29,11.7,28.3,85,false,NULL
2003-01-30,0.1,33.6,80.25,false,NULL
2003-01-31,0.3,32.6,79.5,false,NULL
2003-02-01,22.7,33.1,70,false,NULL
2003-02-02,5.4,33.6,67.25,false,NULL
2003-02-03,0,34.9,70.75,false,NULL
2003-02-04,0,33,80.25,false,NULL
2003-02-05,0.2,33.1,80.5,false,NULL
2003-02-06,18.4,34.2,70.5,false,NULL
2003-02-07,2.6,33.6,71.5,false,NULL
2003-02-08,2.5,32.7,78.25,false,NULL
