"data","precipitacao","temperatura","umidade","houve_incendio","indice_risco","classe_risco"
1999-05-01,3.5,32.3,77,false,0.01240089094168934,MINIMO
1999-05-02,2.7,32.1,84,false,0.020765495501027284,MINIMO
1999-05-03,0,33.3,78.75,false,0.030935911973912274,MINIMO
1999-05-04,0,32.9,81.75,false,0.08509476619328356,MINIMO
1999-05-05,0,31.7,90.75,false,0.12680242081063278,MINIMO
1999-05-06,2,32.7,87,false,0.1860640303489721,BAIXO
1999-05-07,14.9,31.9,85.75,false,0.13021242420449092,MINIMO
1999-05-08,57,32.8,86,false,0.0,MINIMO
1999-05-09,0,31.6,84.75,false,0.0,MINIMO
1999-05-10,8,31.7,87.25,false,0.0,MINIMO
1999-05-11,20.1,30.7,89.25,false,0.0,MINIMO
1999-05-12,0,32.4,84.75,false,0.0,MINIMO
1999-05-13,2,31.6,87.75,false,0.0,MINIMO
1999-05-14,2.5,31.8,82.25,false,0.0,MINIMO
1999-05-15,10.5,27.8,91.5,false,0.0,MINIMO
1999-05-16,57.7,32.5,76.5,false,0.0,MINIMO
1999-05-17,0.5,32.6,75.75,false,0.0,MINIMO
1999-05-18,0,33.7,78,false,0.0,MINIMO
1999-05-19,0,34.3,70.5,false,0.0,MINIMO
1999-05-20,0,32.3,80.5,false,0.0,MINIMO
1999-05-21,0,32.9,80.25,false,0.011517736617209246,MINIMO
1999-05-22,0,33.5,81,false,0.040354778380570853,MINIMO
1999-05-23,0,30.5,85.25,false,0.04269713833873714,MINIMO
1999-05-24,13,33.3,71.75,false,0.07943374300809986,MINIMO
1999-05-25,6.3,33.9,68,false,0.0,MINIMO
1999-05-26,0,34.3,73.5,false,0.0,MINIMO
1999-05-27,0,33.7,74,false,0.024217057478184572,MINIMO
1999-05-28,0,33.7,70,false,0.05080138132273457,MINIMO
1999-05-29,0,35,67.25,false,0.08139452312281663,MINIMO
1999-05-30,0,34.9,74.5,false,0.1199539060942318,MINIMO
1999-05-31,0,34.7,71,false,0.15007558701024973,BAIXO
1999-06-01,0,33.6,71.75,false,0.2524650290888054,BAIXO
1999-06-02,0,34.1,70,false,0.265929452283794,BAIXO
1999-06-03,0,34.9,69.25,false,0.2718105850918045,BAIXO
1999-06-04,0,33.7,68.25,false,0.2839577388552928,BAIXO
1999-06-05,0,35.3,68,false,0.3020676904171577,BAIXO
1999-06-06,0,34.9,68.5,false,0.30293752594827555,BAIXO
1999-06-07,0,34.1,69.25,false,0.317822601387392,BAIXO
1999-06-19,0,33.9,70.25,false,0.3841554914523522,BAIXO
1999-06-20,0,34.1,66.75,false,0.43418349025086184,MEDIO
1999-06-21,0,34.9,70,false,0.4595932999320913,MEDIO
1999-06-22,0,34.7,70.25,false,0.4909083763074467,MEDIO
1999-06-23,0,33.3,73.5,false,0.47537566260765574,MEDIO
1999-06-24,0,33.1,72.5,false,0.4878916974543316,MEDIO
1999-06-25,0,31.9,81.75,false,0.4495314167841445,MEDIO
1999-06-26,0,33.6,67.25,false,0.5307788724177661,MEDIO
1999-06-27,0,34.5,66.75,false,0.6394785748061301,MEDIO
1999-06-28,0,34.9,66.75,false,0.6481247362030488,MEDIO
1999-06-29,0,35.1,65,false,0.669594197095323,MEDIO
1999-06-30,0,33.7,66.75,false,0.6606212334363328,MEDIO
1999-07-01,0,34.3,68,false,0.6836447618604208,MEDIO
1999-07-02,0,35.1,62.75,false,0.7192304406642117,ALTO
1999-07-03,0,34.9,64.75,false,0.7144499775942195,ALTO
1999-07-04,0,35.3,58.25,false,0.7504470625751064,ALTO
1999-07-05,0,35.7,61,false,0.7797370666710167,ALTO
1999-07-06,0,34.7,63.5,false,0.7699333503305645,ALTO
1999-07-07,0,34.4,65.25,false,0.7830019109104143,ALTO
1999-07-08,0,35.1,66.75,false,0.7989756644650762,ALTO
1999-07-09,0,35.7,62.75,false,0.8364848661037801,ALTO
1999-07-10,0,33.9,63,false,0.8168850449508016,ALTO
1999-07-11,0,34.7,61,false,0.8405616391986113,ALTO
1999-07-12,0,35.1,63,false,0.8711591059735825,ALTO
1999-07-13,0,35.5,57.75,false,0.9157748759852089,ALTO
1999-07-14,0,36.3,59.75,false,0.9172838839395149,ALTO
1999-07-15,0,35.6,61,false,0.9009170082102359,ALTO
1999-07-16,0,36.2,57.75,false,0.9318092037258144,ALTO
1999-07-17,0,35.1,59.25,false,0.9059794249534767,ALTO
1999-07-18,0,34.9,61.25,false,0.9008923985434069,ALTO
1999-07-19,0,35.5,59,false,0.9420843309729179,ALTO
1999-07-20,0,35.3,59.75,false,0.9362032720954694,ALTO
1999-07-21,0,36.1,57.5,false,0.9639827937704525,CRITICO
1999-07-22,0,35.7,55.75,false,0.9677922458196659,CRITICO
1999-07-23,0,36,61.5,false,0.936159732908791,ALTO
1999-07-24,0,36.3,55.5,false,0.9761158533002599,CRITICO
1999-07-25,0,36.3,58,false,0.9604655702617507,CRITICO
1999-07-26,0,35.9,62.75,false,0.9224446899117605,ALTO
1999-07-27,0,35.7,56,false,0.9226791224039085,ALTO
1999-07-28,0,36.6,56.25,false,0.9347704099346562,ALTO
1999-07-29,0,36.9,52.5,false,0.9331509758306754,ALTO
1999-07-30,0,36.8,50.75,false,0.9397663867353706,ALTO
1999-07-31,0,35.9,61.5,false,0.8575026694531849,ALTO
1999-08-01,0,36.9,50,false,0.9367968235602757,ALTO
1999-08-02,0,37.4,51.25,false,0.9326155375678362,ALTO
1999-08-03,0,36.7,56,false,0.8947883717570426,ALTO
1999-08-26,0,37.1,55.25,false,0.8776323157123931,ALTO
2000-05-11,0,33.2,82.25,false,0.6529978848596482,MEDIO
2000-05-12,0,35.4,71.25,false,0.7280292367449636,ALTO
2000-05-13,0,34.1,68.75,false,0.6930610556936535,MEDIO
2000-05-14,0,33.7,69,false,0.6831350558647207,MEDIO
2000-05-15,0,35,70.25,false,0.6881554078624168,MEDIO
2000-05-16,0,36.1,66,false,0.7194145164656262,ALTO
2000-05-17,0,34.7,76.5,false,0.6205004075409106,MEDIO
2000-05-18,0,30.6,91.75,false,0.5061603849972565,MEDIO
2000-05-19,10.3,33.9,75.25,false,0.6103888751004564,MEDIO
2000-05-20,0.7,31.5,80.75,false,0.17239206205439123,BAIXO
2000-05-21,10.4,33.5,73.75,false,0.5308799488565412,MEDIO
2000-05-22,6.4,33,73.75,false,0.07648274769636576,MINIMO
2000-05-23,0,32.7,73,false,0.07150399681980527,MINIMO
2000-05-24,0,33.5,68.75,false,0.3791078201494479,BAIXO
2000-05-25,0,34.1,69,false,0.6812613438263107,MEDIO
2000-05-26,0,34.7,68.75,false,0.8142497293278718,ALTO
2000-05-27,0,35.3,70.5,false,0.872904788453141,ALTO
2000-05-28,0,34.8,67.75,false,0.8730457524832217,ALTO
2000-05-29,0,34.1,68,false,0.8589386682373513,ALTO
2000-05-30,0,33.9,73.5,false,0.8167110986813934,ALTO
2000-05-31,0.3,33.6,74.75,false,0.8032287822610973,ALTO
2000-06-01,0.2,34.3,71.25,false,0.8351705287744139,ALTO
2000-06-02,0,34.9,68,false,0.8593684531925899,ALTO
2000-06-03,0,33.5,66.75,false,0.8322754884143937,ALTO
2000-06-04,0,33.3,63,false,0.8120556623660151,ALTO
2000-06-05,0,33.3,69.25,false,0.7543982660731458,ALTO
2000-06-06,0,33.5,65.75,false,0.7197648004018992,ALTO
2000-06-07,0,33.9,67.5,false,0.6781197592111823,MEDIO
2000-06-08,0,33.5,75.5,false,0.6369887921720364,MEDIO
2000-06-09,0,33.3,70.25,false,0.6525729612271904,MEDIO
2000-06-10,5.1,34.5,64.75,false,0.689401282955421,MEDIO
2000-06-11,1.3,34.5,65.5,false,0.6483545656577037,MEDIO
2000-06-12,0,33.8,70.75,false,0.7492344187394567,ALTO
2000-06-13,0,33.9,66.5,false,0.8741498056559545,ALTO
2000-06-14,0,32.7,69,false,0.818364888042575,ALTO
2000-06-15,0,33.8,68.25,false,0.797680101335512,ALTO
2000-06-16,0,34.9,68.5,false,0.7410102458874521,ALTO
2000-06-17,0,35,68,false,0.7242213467687483,ALTO
2000-06-18,0,35.5,66.75,false,0.7369498395582172,ALTO
2000-06-19,0,32.9,83.25,false,0.5998153947487814,MEDIO
2000-06-20,0,34.1,77,false,0.6402345131302103,MEDIO
2000-06-21,1.4,32.8,72.5,false,0.5972840859745475,MEDIO
2000-06-22,16.1,32.1,77.75,false,0.7449452315988699,ALTO
2000-06-23,0,33,67.5,false,0.039204673608091274,MINIMO
2000-06-24,0,33,68.75,false,0.346573005129704,BAIXO
2000-06-25,0,34.5,64.75,false,0.7431774114730172,ALTO
2000-06-26,0,33.7,69.25,false,0.8342592488057206,ALTO
2000-06-27,0,34.1,69.5,false,0.8469204965771975,ALTO
2000-06-28,0,33.5,65,false,0.7295741358877634,ALTO
2000-06-29,0,34.7,66,false,0.7386937889578034,ALTO
2000-06-30,0,34.7,64,false,0.7383957547470361,ALTO
2000-07-01,0,31.8,81,false,0.5690143879855227,MEDIO
2000-07-02,0,32.4,74.25,false,0.5990213762216551,MEDIO
2000-07-03,0.2,34,63.5,false,0.6083473985414471,MEDIO
2000-07-04,0,34.1,66,false,0.6474446575971198,MEDIO
2000-07-05,0,34.3,61,false,0.6470736318178336,MEDIO
2000-07-06,0,34.1,63.25,false,0.6248199946912949,MEDIO
2000-07-07,0,34.7,62.5,false,0.6209933587790848,MEDIO
2000-07-08,0,34.3,63.75,false,0.481670820333819,MEDIO
2000-07-09,0,34.5,63.75,false,0.4601808318864543,MEDIO
2000-07-10,0,34.5,66,false,0.4442212024511651,MEDIO
2000-07-11,0,35.5,63.5,false,0.4377209106918018,MEDIO
2000-07-12,0,32.5,71.75,false,0.38667584528065785,BAIXO
2000-07-13,0,34.7,67.75,false,0.4139997100989018,MEDIO
2000-07-14,0,35.4,68.75,true,0.4156390008946911,MEDIO
2000-07-15,0,35.6,65.25,true,0.42700984586552454,MEDIO
2000-07-16,0,33.6,85.75,false,0.3559173382187218,BAIXO
2000-07-17,0,32.1,78.75,false,0.3644549821695753,BAIXO
2000-07-18,3.2,29.3,87.25,false,0.32361343633091116,BAIXO
2000-07-19,5,33.8,76,false,0.8166498116674182,ALTO
2000-07-20,1.4,32.9,81,false,0.5192552777459412,MEDIO
2000-07-21,0,33.3,75,false,0.7313812698113469,ALTO
2000-07-22,9.6,34.8,72,false,0.8492700734433944,ALTO
2000-07-23,0,34.5,72.5,false,0.19981474155239615,BAIXO
2000-07-24,0,33.5,66.5,false,0.6832225276134413,MEDIO
2000-07-25,0,34.6,62.5,false,0.9087690436717722,ALTO
2000-07-26,0,33.6,63.25,false,0.8650996350811554,ALTO
2000-07-27,0,34.7,63.25,false,0.8077154659532821,ALTO
2000-07-28,0,34.6,61.25,false,0.683647659581904,MEDIO
2000-07-29,0,35.3,54.5,false,0.711037825475505,ALTO
2000-07-30,0,35.4,58.5,false,0.676809749617267,MEDIO
2000-07-31,0,35.1,60,false,0.661169368640436,MEDIO
2000-08-01,0,35.1,59.5,false,0.6629158035076363,MEDIO
2000-08-02,0,35.4,61.5,false,0.6224145424409337,MEDIO
2000-08-03,0,35.7,58.75,false,0.6107260971110887,MEDIO
2000-08-04,0,33.7,66.25,false,0.5230487836049359,MEDIO
2000-08-05,0,35.5,53.25,false,0.5751132263736181,MEDIO
2000-08-06,0,35.1,56.25,false,0.5604864418170886,MEDIO
2000-08-07,0,34.8,62,false,0.4565839360098566,MEDIO
2000-08-08,0,33.5,67,false,0.43134246078454447,MEDIO
2000-08-09,0,30.6,74.75,false,0.38683633684650837,BAIXO
2000-08-10,0.3,35,65.75,false,0.43633765721392626,MEDIO
2000-08-11,0,34.3,67.5,false,0.5081282241652625,MEDIO
2000-08-12,0,34.9,68.25,false,0.4689746648681239,MEDIO
2000-08-13,0,34.7,62.25,false,0.4670201490468722,MEDIO
2000-08-14,0,36.1,55.25,false,0.49379983234155617,MEDIO
2000-08-15,0,36.3,50.5,false,0.5030067573403931,MEDIO
2000-08-16,0,35.7,53.75,false,0.48097025819483724,MEDIO
2000-08-17,0,36.5,48.25,false,0.5043488398055418,MEDIO
2000-08-18,0,36.3,54.5,false,0.4616976862282198,MEDIO
2000-08-19,0,36.7,53.5,false,0.4434608825470273,MEDIO
2000-08-20,0,35.8,58,false,0.41080181851092396,MEDIO
2000-08-21,0,36.9,48.5,false,0.43424444977489707,MEDIO
2000-08-22,0,36.7,53,false,0.33620762772296064,BAIXO
2000-08-23,0,35.3,57.25,false,0.3193913288255756,BAIXO
2000-08-24,0,35.6,59,false,0.31759886636567913,BAIXO
2000-08-25,0,36.1,58.75,false,0.3209630922694397,BAIXO
2000-08-26,0,36.4,57.75,false,0.3219561374679692,BAIXO
2000-08-27,0,36.2,61.5,false,0.3132441028355141,BAIXO
2000-08-28,0,38,55.25,false,0.3362981867845644,BAIXO
2000-08-29,0,36.4,62.5,false,0.3123329073496293,BAIXO
2000-08-30,0,36.1,56.25,false,0.32305811447303934,BAIXO
2000-08-31,0,36,52,false,0.3308836963702894,BAIXO
2000-09-01,0,36.6,55.75,false,0.32681283655032023,BAIXO
2000-09-02,0,36.9,60.25,false,0.3188997904427363,BAIXO
2000-09-03,0,37,59,false,0.3220132058365063,BAIXO
2000-09-04,0,34.3,85.5,false,0.25520092985308107,BAIXO
2000-09-05,0,31.3,81.25,false,0.2489134849555446,BAIXO
2000-09-06,42.4,35.6,72.75,false,0.2867113093011047,BAIXO
2000-09-07,9.5,35.2,67.5,false,0.0,MINIMO
2000-09-08,0,35.6,65.25,false,0.0,MINIMO
2000-09-09,0,34.5,65.5,false,0.04992952836017225,MINIMO
2000-09-10,0,35.2,61.5,false,0.2018466927373421,BAIXO
2000-09-11,0,35.1,69.75,false,0.46425105436758984,MEDIO
2000-09-12,0,35.2,64,false,0.874505901384211,ALTO
2000-09-13,0,35.5,62.5,true,0.920467366182478,ALTO
2000-09-14,0,30.2,88.75,false,0.6908054914626075,MEDIO
2000-09-15,0,33.7,73,false,0.8299563106923246,ALTO
2000-09-16,10.8,33.6,79.5,false,0.790930466636171,ALTO
2000-09-17,9.2,33.4,76.75,false,0.10337561797829506,MINIMO
2000-09-18,0.2,34.7,62.75,false,0.043503136357823484,MINIMO
2000-09-19,0,35.2,62.25,false,0.2670732587898947,BAIXO
2000-09-20,0,34.4,65.25,false,0.5028382905935943,MEDIO
2000-09-21,0,34.9,61.25,true,0.7016941374325719,ALTO
2000-09-22,0,34.3,65,true,0.8884585231997646,ALTO
2000-09-23,0,34.8,64.25,true,0.8719307969047907,ALTO
2000-09-24,0,35.2,68,false,0.8555572499753444,ALTO
2000-09-25,0,35,71.75,false,0.8309548357977902,ALTO
2000-09-26,0,29,90,false,0.6470752906081803,MEDIO
2000-09-27,0,30.3,84,false,0.6846077860411389,MEDIO
2000-09-28,32.2,27.8,91.25,false,0.6049675494916333,MEDIO
2000-09-29,0,34.1,76.25,false,0.0,MINIMO
2000-09-30,8.7,33.8,77.5,false,0.029624566978109862,MINIMO
2000-10-01,0,34.3,70.5,false,0.019087055755290887,MINIMO
2000-10-02,1,33.7,67.25,false,0.12902354322488835,MINIMO
2000-10-03,0,31.8,82.25,false,0.2680641603207142,BAIXO
2000-10-04,0,32.7,76,false,0.5909330774149196,MEDIO
2000-10-05,0,34.3,68.5,false,0.7314805969136677,ALTO
2000-10-06,0,33.4,73,true,0.760484767984939,ALTO
2000-10-07,0,33.3,69.25,false,0.8261190578722215,ALTO
2000-10-08,7.8,32.3,76.5,false,0.7799816229689026,ALTO
2000-10-09,0,35.2,67.5,true,0.21998453554793349,BAIXO
2000-10-10,0,35.6,63.5,true,0.5638706759131417,MEDIO
2000-10-11,0,35.6,62,false,0.7782045092629083,ALTO
2000-10-12,0,36.4,54.25,false,0.8910773683539474,ALTO
2000-10-13,0,35.7,60,true,0.8989626151961168,ALTO
2000-10-14,0,37.1,60.75,true,0.9529346656233372,CRITICO
2000-10-15,0,35.4,67.75,true,0.8830545800430505,ALTO
2000-10-16,0,35.4,69,false,0.8628583655552674,ALTO
2000-10-17,0,36.2,61.75,false,0.9057410916603076,ALTO
2000-10-18,0,35.7,63.75,true,0.8698020943413811,ALTO
2000-10-19,0,34.8,70.25,true,0.8069329667267271,ALTO
2000-10-20,0,34.9,63.5,true,0.8448439776579184,ALTO
2000-10-21,0,36.6,59.5,false,0.8803765070502135,ALTO
2000-10-22,0,36.1,64.75,false,0.8434509955163155,ALTO
2000-10-23,0,35.9,66.25,false,0.832145634872475,ALTO
2000-10-24,0,36.3,63.25,false,0.8216718802359829,ALTO
2000-10-25,0,35.3,73,false,0.7557856364304475,ALTO
2000-10-26,0,34,79,false,0.7071964044956991,ALTO
2000-10-27,2,33.2,75.5,false,0.7144326263370548,ALTO
2000-10-28,5,33.6,68.5,false,0.8459926371346771,ALTO
2000-10-29,0,35.8,65.25,false,0.547191357387892,MEDIO
2000-10-30,0,36.5,73.25,false,0.8271426559269164,ALTO
2000-10-31,0,32.5,82.75,false,0.7581767540497732,ALTO
2000-11-01,9,33.7,77.5,false,0.7877500222451865,ALTO
2000-11-02,7,34.1,66.75,false,0.2211925204496494,BAIXO
2000-11-03,0,35.5,77,false,0.12109361638725698,MINIMO
2000-11-04,4,32.9,76.25,false,0.43987682019172786,MEDIO
2000-11-05,12,35.2,61,false,0.33363103501888025,BAIXO
2000-11-06,0,36.2,65,false,0.034355667932078615,MINIMO
2000-11-07,0,35.2,71.25,false,0.27889116203042785,BAIXO
2000-11-08,0,32.3,78.25,false,0.5462436100326972,MEDIO
2000-11-09,0.5,31.5,77.25,false,0.6526072991160694,MEDIO
2000-11-10,15,30.9,80.25,false,0.6844243810930167,MEDIO
2000-11-11,3.7,34.7,68.75,false,0.028642475584726157,MINIMO
2000-11-12,0,36.3,67.75,false,0.09099500759105054,MINIMO
2000-11-13,0,34.9,68,true,0.34945006206843965,BAIXO
2000-11-14,0,34.6,74,true,0.5067697216622876,MEDIO
2000-11-15,0,35.9,67,false,0.7066870679508749,ALTO
2000-11-16,0,34.1,72,false,0.8073969791734159,ALTO
2000-11-17,0.2,36,62.5,false,0.9245612054780965,ALTO
2000-11-18,1.6,34.9,76.25,false,0.8258219995527074,ALTO
2000-11-19,0,35.8,65,false,0.7941935872073668,ALTO
2000-11-20,0.1,34.8,69.5,false,0.8406392838928906,ALTO
2000-11-21,0.2,33.1,73.75,false,0.8192432074741585,ALTO
2000-11-22,0,34.9,75.25,false,0.8383236273704258,ALTO
2000-11-23,3.7,35.7,69.5,false,0.8837756468019022,ALTO
2000-11-24,0,34.7,76.75,false,0.5723488708229112,MEDIO
2000-11-25,0,35.2,74,false,0.7805037486226286,ALTO
2000-11-26,0,34.7,70.75,false,0.8600446166177371,ALTO
2000-11-27,10,33.1,77.25,false,0.7980670924703038,ALTO
2000-11-28,0.1,33.7,69.75,false,0.1488162869271744,MINIMO
2000-11-29,8.6,35.1,69.25,false,0.5304524575898599,MEDIO
2000-11-30,0.3,35.3,68.5,false,0.11374948806400276,MINIMO
2000-12-01,0,35.7,62.25,true,0.3959425124444629,BAIXO
2000-12-02,0,35.9,64.25,false,0.7005758710730412,ALTO
2000-12-03,0,35.6,61.5,false,0.8694056043195421,ALTO
2000-12-04,0,35.3,67.25,false,0.8799066052422312,ALTO
2000-12-05,0,34.7,67,false,0.8834064512580634,ALTO
2000-12-06,2.4,36.1,64,false,0.9166722344821647,ALTO
2000-12-07,0,32.2,79.25,false,0.6702468989028876,MEDIO
2000-12-08,0,27.4,90.75,false,0.6357103150431094,MEDIO
2000-12-09,10,34.1,76,false,0.8217090336266771,ALTO
2000-12-10,4.1,33.5,61.5,false,0.14123096318390246,MINIMO
2000-12-11,0,29.9,81.5,false,0.16063898104011,BAIXO
2000-12-12,0,32.7,80.5,false,0.4807598729342053,MEDIO
2000-12-13,0.1,27,93.75,false,0.5332275341008199,MEDIO
2000-12-14,30.5,29.3,89.75,false,0.640349517113745,MEDIO
2000-12-15,24.2,28.3,92,false,0.0,MINIMO
2000-12-16,84.6,27.2,94,false,0.0,MINIMO
2000-12-17,43.8,32.2,83.25,false,0.0,MINIMO
2000-12-18,14.4,34.9,78.75,false,0.0,MINIMO
2000-12-19,0.2,34,80,false,0.0,MINIMO
2000-12-20,4.8,32.9,78.75,false,0.0,MINIMO
2000-12-21,2.1,35.1,68.25,false,0.0,MINIMO
2000-12-22,0,34.2,74,false,0.0,MINIMO
2000-12-23,0,33.1,77.5,false,0.018233183989477663,MINIMO
2000-12-24,0,34.6,68.5,false,0.03366291476067062,MINIMO
2000-12-25,0,35,78.25,false,0.04441789727780683,MINIMO
2000-12-26,0.1,35,65.5,false,0.06300980688653715,MINIMO
2000-12-27,0.5,36.2,61,false,0.09367400233053981,MINIMO
2000-12-28,0,36.2,61,false,0.1049903045212936,MINIMO
2000-12-29,0,36.4,63.25,false,0.11814501434178228,MINIMO
2000-12-30,0,35.4,73.5,false,0.1461195350209734,MINIMO
2000-12-31,0,28.3,90.5,false,0.13853899072996115,MINIMO
2001-01-01,11,30.8,85.75,false,0.2851050292602592,BAIXO
2001-01-02,10.6,31.6,78.25,false,0.023780627269590876,MINIMO
2001-01-03,4.7,34.3,72,false,0.0,MINIMO
2001-01-04,0,33.6,80,false,0.015242859181060331,MINIMO
2001-01-05,0,31,89,false,0.06749883407768738,MINIMO
2001-01-06,6.2,34.9,66.5,false,0.17483779904993818,BAIXO
2001-01-07,4.6,33.9,74.5,false,0.051337957601622845,MINIMO
2001-01-08,0,32,78.5,false,0.043054681478948184,MINIMO
2001-01-09,6,29.8,85,false,0.11905866618559235,MINIMO
2001-01-10,0,32.6,79.25,false,0.03994641106924163,MINIMO
2001-01-11,0.4,29.8,85.25,false,0.10127594423342269,MINIMO
2001-01-12,0,30.8,79.5,false,0.17383079002536603,BAIXO
2001-01-13,23.2,33.2,73.25,false,0.2516995394927259,BAIXO
2001-01-14,0,34.5,66.5,false,0.0,MINIMO
2001-01-15,0,33.2,74.5,false,0.018324533409883416,MINIMO
2001-01-16,0,32.2,80.5,false,0.09543103243415646,MINIMO
2001-01-17,1.2,31.5,81.25,false,0.19045492791780957,BAIXO
2001-01-18,0,33.2,81.5,false,0.2546226881432498,BAIXO
2001-01-19,3.2,33.4,78.75,false,0.4507412944096899,MEDIO
2001-01-20,0.5,31.4,84.75,false,0.2179209214849649,BAIXO
2001-01-21,1,33.6,78.75,false,0.318883089105501,BAIXO
2001-01-22,2.4,31.6,86,false,0.3050503372982619,BAIXO
2001-01-23,0.8,31.9,84.5,false,0.22602400321915936,BAIXO
2001-01-24,14.7,31.1,89,false,0.2876492376082258,BAIXO
2001-01-25,1,33.5,74.5,false,0.0,MINIMO
2001-01-26,28,32.9,78.25,false,0.060523655170257935,MINIMO
2001-01-27,0,32.5,84.25,false,0.0,MINIMO
2001-01-28,0,31.5,79.5,false,0.0,MINIMO
2001-01-29,15.6,32.7,81.75,false,0.0536970572268174,MINIMO
2001-01-30,8.8,28.6,89.25,false,0.0,MINIMO
2001-01-31,48,32.3,83.5,false,0.0,MINIMO
2001-02-01,8.5,31.6,81,false,0.0,MINIMO
2001-02-02,47.5,32.4,86.5,false,0.0,MINIMO
2001-02-03,10.4,32.3,79.75,false,0.0,MINIMO
2001-02-04,13.3,34.3,78.25,false,0.0,MINIMO
2001-02-05,4,33.7,75.25,false,0.0,MINIMO
2001-02-06,3.7,34.1,69,false,0.0,MINIMO
2001-02-07,0,34,78.75,false,0.0,MINIMO
2001-02-08,0,34.2,72.25,false,0.0,MINIMO
2001-02-09,3.7,32.4,82.5,false,0.01757516187174552,MINIMO
2001-02-10,0,31.7,77.25,false,0.0102363001430181,MINIMO
2001-02-11,0.7,33.7,80.5,false,0.030518458457313852,MINIMO
2001-02-12,0,33.4,75.25,false,0.03596777703156406,MINIMO
2001-02-13,20.4,32.9,73.75,false,0.05965754442881725,MINIMO
2001-02-14,0.5,33.8,72.5,false,0.0,MINIMO
2001-02-15,0,30.2,85.75,false,0.0,MINIMO
2001-02-16,26.3,28.9,87.75,false,0.030836662374623174,MINIMO
2001-02-17,27.1,33.7,81,false,0.0,MINIMO
2001-02-18,0,32.1,76.5,false,0.0,MINIMO
2001-02-19,14,31.4,83.25,false,0.0,MINIMO
2001-02-20,2.6,31,83.5,false,0.0,MINIMO
2001-02-21,3.8,34.2,71.75,false,0.0,MINIMO
2001-02-22,1,30.1,82.25,false,0.0,MINIMO
2001-02-23,1.3,32.9,74.75,false,0.01641488396393192,MINIMO
2001-02-24,0.1,34.3,78.75,false,0.026227160923343516,MINIMO
2001-02-25,0,30.6,86.75,false,0.04406184262285027,MINIMO
2001-02-26,9.1,32,89.5,false,0.06328142357790076,MINIMO
2001-02-27,9.6,32.1,83,false,0.0,MINIMO
2001-02-28,26.8,29.2,86.5,false,0.0,MINIMO
2001-03-01,45.9,32,84,false,0.0,MINIMO
2001-03-02,1,31.6,88.5,false,0.0,MINIMO
2001-03-03,5.5,33.7,81.25,false,0.0,MINIMO
2001-03-04,14.6,34.2,73.5,false,0.0,MINIMO
2001-03-05,0,32.2,82.5,false,0.0,MINIMO
2001-03-06,0,34.6,75.5,false,0.0,MINIMO
2001-03-07,10.4,33.6,79.75,false,0.0172394179446901,MINIMO
2001-03-08,5.4,33.3,79.5,false,0.0,MINIMO
2001-03-09,0,32.2,83.25,false,0.0,MINIMO
2001-03-10,3.6,31.3,86.75,false,0.011876257059093459,MINIMO
2001-03-11,2.8,27.8,91.5,false,0.0,MINIMO
2001-03-12,7.4,28.7,87.25,false,0.010348187169421055,MINIMO
2001-03-13,3.3,27.7,89.75,false,0.0,MINIMO
2001-03-14,2.7,31.9,82.5,false,0.0,MINIMO
2001-03-15,1.6,32.6,90.25,false,0.0,MINIMO
2001-03-16,0,31.8,81.25,false,0.021005684727335668,MINIMO
2001-03-17,24.5,33.1,78.5,false,0.06315670180015273,MINIMO
2001-03-18,14.6,34,74.5,false,0.0,MINIMO
2001-03-19,0,34.4,78.75,false,0.0,MINIMO
2001-03-20,0,34.6,79.75,false,0.0,MINIMO
2001-03-21,0,32,85,false,0.013547488415148655,MINIMO
2001-03-22,4.2,33.7,79.75,false,0.033748294802457036,MINIMO
2001-03-23,1.1,33.5,77.5,false,0.02622308379837503,MINIMO
2001-03-24,0.6,32.6,82,false,0.04741872536479123,MINIMO
2001-03-25,0.7,32.9,91.25,false,0.05690781246186336,MINIMO
2001-03-26,0.8,32.4,85,false,0.06570081655638615,MINIMO
2001-03-27,33.1,33.6,85.75,false,0.06951747169409772,MINIMO
2001-03-28,0,32.4,80,false,0.0,MINIMO
2001-03-29,14,33.2,77.75,false,0.0,MINIMO
2001-03-30,6.2,32.7,80.75,false,0.0,MINIMO
2001-03-31,12.5,33.2,78.75,false,0.0,MINIMO
2001-04-01,0,29.9,91.5,false,0.0,MINIMO
2001-04-02,33.7,33,83.75,false,0.0,MINIMO
2001-04-03,36.3,32,86.75,false,0.0,MINIMO
2001-04-04,37,31.2,84.25,false,0.0,MINIMO
2001-04-05,0.2,33,83.5,false,0.0,MINIMO
2001-04-06,3.4,33.6,79.75,false,0.0,MINIMO
2001-04-07,0.3,34.1,72,false,0.0,MINIMO
2001-04-08,0,32.8,73.25,false,0.0,MINIMO
2001-04-09,0,32.6,78.5,false,0.0,MINIMO
2001-04-10,0,30.5,85.5,false,0.017080731219606415,MINIMO
2001-04-11,0,34.1,76.25,false,0.02278845482064116,MINIMO
2001-04-12,4.3,33.1,81.5,false,0.03097454413406214,MINIMO
2001-04-13,10.2,32.1,85.75,false,0.010435813523011294,MINIMO
2001-04-14,0,34.1,74,false,0.0,MINIMO
2001-04-15,0.8,32.7,86,false,0.010911264774804658,MINIMO
2001-04-16,0.7,31.3,85.75,false,0.0211615200782899,MINIMO
2001-04-17,14.1,32.6,84.25,false,0.031886967328633976,MINIMO
