"data","precipitacao","temperatura","umidade","houve_incendio","dias_de_secura","indice_risco","classe_risco"
1999-07-25,0,36.3,58,false,62.56589680315852,0.9604655702617507,4
1999-07-26,0,35.9,62.75,false,63.28386188729526,0.9224446899117605,3
1999-07-27,0,35.7,56,false,68.21608245394158,0.9226791224039085,3
1999-07-28,0,36.6,56.25,false,68.34239901327221,0.9347704099346562,3
1999-07-29,0,36.9,52.5,false,70.61837290974177,0.9331509758306754,3
1999-07-30,0,36.8,50.75,false,70.73711148870916,0.9397663867353706,3
1999-07-31,0,35.9,61.5,false,71.2952959763486,0.8575026694531849,3
1999-08-01,0,36.9,50,false,71.34450670632168,0.9367968235602757,3
1999-08-02,0,37.4,51.25,false,71.694952680636,0.9326155375678362,3
1999-08-03,0,36.7,56,false,71.694952680636,0.8947883717570426,3
1999-08-26,0,37.1,55.25,false,73.43571151161483,0.8776323157123931,3
