"data","precipitacao","temperatura","umidade","dias_de_secura","indice_risco","classe_risco"
1965-06-29,0.0,32.8,76.0,23.157075017725436,0.26049112175253775,1
1965-06-30,0.0,33.5,77.5,33.92052709490651,0.48396577553643527,2
1965-07-01,0.0,34.0,73.75,39.89138357833594,0.6229665073147229,2
1965-07-02,0.0,33.4,76.25,44.66858017739025,0.6860922566292464,2
1965-07-03,0.0,34.7,75.0,47.16491784126897,0.7457987053248389,3
1965-07-04,0.0,33.8,75.5,49.78184454336882,0.7628142184941646,3
1965-07-05,0.0,32.6,85.0,52.02479074951468,0.715747644018659,3
1965-07-06,0.0,32.5,81.5,52.23435134290527,0.735062428855869,3
1965-07-07,0.0,33.1,80.0,52.89931290187624,0.7568955712053079,3
1965-07-08,0.0,31.7,83.0,52.93529666774334,0.7210181042748595,3
1965-07-09,0.0,33.1,79.5,54.96025843590649,0.7729409293780228,3
1965-07-10,2.4,32.8,75.5,55.34134897314355,0.7930083515643875,3
1965-07-11,0.0,33.0,81.0,39.57590011948825,0.574816300813644,2
1965-07-12,0.0,33.4,73.0,47.96350216697671,0.7488520845219282,3
1965-07-13,0.0,33.6,76.25,52.05913844490201,0.7781208761936639,3
1965-07-14,0.0,33.6,71.0,55.1248355287724,0.8295024004225563,3
1965-07-15,0.0,34.0,71.25,58.32438947167842,0.8464110112413207,3
1965-07-16,0.0,33.9,74.25,60.45445974819952,0.8289263880949164,3
1965-07-17,0.0,33.2,75.0,61.9972698970811,0.8117725347330375,3
1965-07-18,0.0,33.2,72.0,62.12760096358814,0.8286598945079207,3
1965-07-19,0.0,34.2,72.75,62.510237926877586,0.83884499538202,3
1965-07-20,0.0,34.6,72.0,64.49452588225631,0.8414046103975532,3
1965-07-21,0.0,34.5,72.0,65.98585165335189,0.8308926711117794,3
1965-07-22,0.0,33.4,65.75,67.0085585079401,0.8415451708104675,3
1965-07-23,0.0,34.9,66.25,70.46177401097493,0.8268538142328508,3
1965-07-24,0.0,34.6,68.5,71.07249057230011,0.8025866744487524,3
1965-07-25,0.0,34.6,61.25,73.5055085859118,0.8069294103474662,3
1965-07-26,0.0,34.5,68.5,77.07202314238658,0.7096170911506964,3
1965-07-27,0.0,34.4,63.5,81.0997882511087,0.6526595640334544,2
1965-07-28,0.0,34.7,66.25,81.65886201589855,0.6327867789522795,2
1965-07-29,0.0,35.0,69.25,82.55051014335524,0.6048711589520915,2
1965-07-30,0.0,36.9,66.5,82.56289364861642,0.6371637011249384,2
1965-07-31,0.0,35.6,71.5,82.56289364861642,0.6018758468446126,2
1965-08-01,0.0,35.1,68.75,82.85237006460746,0.6015788688343151,2
1965-08-02,0.0,35.5,67.0,82.89214874835879,0.6122459723754112,2
1965-08-03,0.0,35.6,69.0,82.89214874835879,0.6051529162456825,2
1965-08-04,0.0,34.4,70.5,84.11377529337192,0.5602171674611058,2
1965-08-05,0.0,34.5,73.75,84.90647445259233,0.5320434253711445,2
1965-08-06,0.0,33.0,74.5,86.14572596189025,0.4890311411391665,2
1965-08-07,0.0,33.7,74.75,86.21208371533736,0.49321852847603015,2
1965-08-08,0.0,34.4,71.25,87.59731529518992,0.48142279875216026,2
1965-08-09,0.0,34.1,68.75,87.66479120285777,0.48548494278556104,2
1965-08-10,0.0,33.0,71.75,88.08659371680444,0.4568704349543241,2
1965-08-11,0.0,34.0,67.0,88.51927723490888,0.47090642405786526,2
1965-08-12,0.0,35.3,68.25,89.74213131528208,0.4498885289386144,2
1965-08-13,0.0,34.8,71.5,89.74213131528208,0.43605832099655945,2
1965-08-14,0.0,33.0,76.5,89.83102001793203,0.4053433741191811,2
1965-08-15,0.0,35.0,69.75,90.427674116518,0.4272720472510892,2
1965-08-16,0.0,34.6,65.75,91.57427120258909,0.40905139145345865,2
1965-08-17,0.0,33.6,74.75,91.57427120258909,0.37761237546075643,1
1965-08-18,0.0,35.2,68.75,92.86532730496114,0.37573652292321746,1
1965-08-19,0.0,32.9,73.5,93.35975373337705,0.338073234794469,1
1965-08-20,0.0,33.4,66.25,93.35975373337705,0.3585505729629618,1
1965-08-21,0.0,33.5,71.5,93.93662475497925,0.3342496866837039,1
1965-08-22,0.0,33.8,66.5,95.48129363738816,0.3134957031161442,1
1965-08-23,0.0,34.8,66.0,96.53642035594369,0.29696490011507565,1
1965-08-24,0.0,34.7,65.25,96.5499364008946,0.2976003876564518,1
1965-08-25,0.0,34.6,64.0,97.05136264421614,0.28843082379178175,1
1965-08-26,0.0,34.0,69.5,100.36769074690959,0.20814093771065537,1
1965-08-27,0.0,34.5,65.5,101.1930774791569,0.1995239238872292,1
1965-08-28,0.0,36.6,66.75,101.75524288876377,0.19436465879932374,1
