"precipitacao","temperatura","umidade","dias_de_secura","classe_risco"
0.023712737127371274,0.5033112582781456,0.6229508196721312,0.045797764433144934,3
0.01829268292682927,0.49006622516556314,0.7377049180327869,0.06109715356357697,3
0.0,0.5695364238410595,0.6516393442622951,0.07247671070794812,3
0.0,0.543046357615894,0.7008196721311475,0.12364138001912683,3
0.0,0.46357615894039744,0.8483606557377049,0.1601571112641939,3
0.013550135501355014,0.5298013245033115,0.7868852459016393,0.19210945329979187,3
0.10094850948509486,0.4768211920529801,0.7663934426229508,0.1587697880026809,3
0.3861788617886179,0.5364238410596026,0.7704918032786885,0.024081773736929317,3
0.0,0.4569536423841062,0.75,2.5590201232678355E-5,0
0.05420054200542006,0.46357615894039744,0.7909836065573771,0.002319044546594465,0
0.1361788617886179,0.3973509933774835,0.8237704918032787,0.004953801559357158,0
0.0,0.5099337748344371,0.75,0.001175208121124746,0
0.013550135501355014,0.4569536423841062,0.7991803278688525,0.013258585130537945,3
0.01693766937669377,0.4701986754966889,0.7090163934426229,0.03717978792576971,3
0.07113821138211382,0.20529801324503325,0.860655737704918,0.04375759852954661,2
0.3909214092140922,0.5165562913907286,0.6147540983606558,0.01701636073520824,3
0.0033875338753387536,0.5231788079470201,0.6024590163934426,1.5652158814884463E-5,0
0.0,0.5960264900662254,0.639344262295082,0.0012519411385893547,0
0.0,0.6357615894039734,0.5163934426229508,0.009989107769744593,3
0.0,0.5033112582781456,0.680327868852459,0.020781336031788895,3
0.0,0.543046357615894,0.6762295081967213,0.04439404231795773,3
0.0,0.5827814569536425,0.6885245901639344,0.08350740233857089,3
0.0,0.38410596026490074,0.7581967213114754,0.08996721072877464,3
0.0880758807588076,0.5695364238410595,0.5368852459016393,0.11450463228064958,3
0.042682926829268296,0.609271523178808,0.47540983606557374,0.0193634114508439,3
0.0,0.6357615894039734,0.5655737704918032,0.021630087337976316,3
0.0,0.5960264900662254,0.5737704918032787,0.0626895820657671,3
0.0,0.5960264900662254,0.5081967213114754,0.09008514500494967,3
0.0,0.6821192052980134,0.46311475409836067,0.11229903613621546,3
0.0,0.6754966887417219,0.5819672131147541,0.14122371706261394,3
0.0,0.6622516556291393,0.5245901639344263,0.15730636586707958,3
0.0,0.589403973509934,0.5368852459016393,0.2120782433278722,3
0.0,0.6225165562913909,0.5081967213114754,0.2157963802143238,3
0.0,0.6754966887417219,0.4959016393442623,0.21605333076206426,3
0.0,0.5960264900662254,0.47950819672131145,0.22346287187499958,3
0.0,0.7019867549668873,0.47540983606557374,0.2274556510371028,3
0.0,0.6754966887417219,0.48360655737704916,0.22923674234136346,3
0.0,0.6225165562913909,0.4959016393442623,0.23845372799282225,3
0.0,0.609271523178808,0.5122950819672131,0.2688585161343973,3
0.0,0.6225165562913909,0.45491803278688525,0.2853211188861067,3
0.0,0.6754966887417219,0.5081967213114754,0.29732186689654433,3
0.0,0.6622516556291393,0.5122950819672131,0.3116607569936559,3
0.0,0.5695364238410595,0.5655737704918032,0.31508904421414335,3
0.0,0.556291390728477,0.5491803278688525,0.32001737107358286,3
0.0,0.4768211920529801,0.7008196721311475,0.3216214648215938,3
0.0,0.589403973509934,0.46311475409836067,0.3288051344972326,3
0.0,0.6490066225165564,0.45491803278688525,0.3720712167910774,3
0.0,0.6754966887417219,0.45491803278688525,0.3738951008033198,3
0.0,0.6887417218543048,0.4262295081967213,0.379181612490835,3
0.0,0.5960264900662254,0.45491803278688525,0.3867487583359333,3
0.0,0.6357615894039734,0.47540983606557374,0.39734911572058157,3
0.0,0.6887417218543048,0.38934426229508196,0.3978421342324135,3
0.0,0.6754966887417219,0.42213114754098363,0.4013947186463776,3
0.0,0.7019867549668873,0.3155737704918033,0.4013947186463776,3
0.0,0.7284768211920534,0.36065573770491804,0.41992464518122924,3
0.0,0.6622516556291393,0.4016393442622951,0.4290550699822806,3
0.0,0.642384105960265,0.430327868852459,0.44475576061846794,3
0.0,0.6887417218543048,0.45491803278688525,0.4536905142666192,3
0.0,0.7284768211920534,0.38934426229508196,0.45845643872545555,3
0.0,0.609271523178808,0.39344262295081966,0.4646503926052558,3
0.0,0.6622516556291393,0.36065573770491804,0.46518969979840663,3
0.0,0.6887417218543048,0.39344262295081966,0.49379244592694377,3
0.0,0.7152317880794703,0.3073770491803279,0.5016663608711921,4
0.0,0.7682119205298013,0.3401639344262295,0.5016663608711921,4
0.0,0.7218543046357618,0.36065573770491804,0.5039894215967899,3
0.0,0.7615894039735103,0.3073770491803279,0.5062118608327183,4
0.0,0.6887417218543048,0.3319672131147541,0.5073318261510592,3
0.0,0.6754966887417219,0.36475409836065575,0.5190889620394273,3
0.0,0.7152317880794703,0.32786885245901637,0.5534466046660298,3
0.0,0.7019867549668873,0.3401639344262295,0.5622099063261361,3
0.0,0.7549668874172188,0.30327868852459017,0.5667256243653118,4
0.0,0.7284768211920534,0.27459016393442626,0.5794302417769768,4
0.0,0.7483443708609273,0.36885245901639346,0.5919991972957365,3
0.0,0.7682119205298013,0.27049180327868855,0.596843705308736,4
0.0,0.7682119205298013,0.3114754098360656,0.5983376812639063,4
0.0,0.7417218543046358,0.38934426229508196,0.6052038109869653,3
0.0,0.7284768211920534,0.2786885245901639,0.6523722137151446,4
0.0,0.7880794701986757,0.2827868852459016,0.6535802193712656,4
0.0,0.8079470198675497,0.22131147540983606,0.6753460856574313,4
0.0,0.8013245033112583,0.19262295081967212,0.6764816206637082,4
0.0,0.7417218543046358,0.36885245901639346,0.6818197174405727,3
0.0,0.8079470198675497,0.18032786885245902,0.6822903353901459,4
0.0,0.8410596026490067,0.20081967213114754,0.6856417623240324,4
0.0,0.7947019867549673,0.2786885245901639,0.6856417623240324,4
0.0,0.8211920529801328,0.26639344262295084,0.7022891957635458,4
0.0,0.5629139072847685,0.7090163934426229,0.721574246716782,3
