"precipitacao","temperatura","umidade","dias_de_secura","classe_risco"
0.0,0.6121212121212122,0.5942622950819673,1.0,0
0.0,0.6181818181818183,0.6065573770491803,1.0,0
0.0,0.6181818181818183,0.5573770491803278,1.0,0
0.0,0.6484848484848486,0.6516393442622951,1.0,0
0.0,0.6000000000000003,0.5819672131147541,1.0,0
0.0,0.6242424242424244,0.6311475409836066,1.0,0
0.0,0.6484848484848486,0.6598360655737705,1.0,0
0.0,0.5757575757575757,0.6598360655737705,1.0,0
0.0,0.5757575757575757,0.6967213114754098,1.0,0
0.0,0.6242424242424244,0.5860655737704918,1.0,0
0.0,0.6606060606060609,0.5983606557377049,1.0,0
0.0,0.6000000000000003,0.7090163934426229,1.0,0
0.0,0.5272727272727273,0.7008196721311475,1.0,0
0.022357723577235773,0.5030303030303032,0.8483606557377049,1.0,0
0.0,0.4787878787878788,0.7336065573770492,0.6300223399320675,3
0.05420054200542006,0.5272727272727273,0.6270491803278688,0.7937394660297543,2
0.016260162601626018,0.5454545454545453,0.5942622950819673,0.2859323598752473,1
0.0,0.5393939393939396,0.5819672131147541,0.36972344452728795,2
0.0,0.5757575757575757,0.6762295081967213,0.5746466205781475,3
0.0,0.6121212121212122,0.5983606557377049,0.6914254104420976,3
0.0,0.606060606060606,0.6270491803278688,0.7672059499696613,2
0.0,0.5575757575757576,0.5368852459016393,0.8512920711031942,2
0.0,0.5090909090909091,0.5901639344262295,0.8719702261287027,1
0.0,0.5515151515151515,0.6147540983606558,0.8719702261287027,1
0.0,0.606060606060606,0.5901639344262295,0.877744262983209,1
0.0,0.6000000000000003,0.6188524590163934,0.877744262983209,1
0.0,0.5636363636363638,0.5778688524590164,0.891901124068299,1
0.0,0.5393939393939396,0.610655737704918,0.896192540624172,1
0.0,0.6363636363636362,0.5450819672131147,0.896192540624172,1
0.0,0.6242424242424244,0.5614754098360656,0.9081007031272653,1
0.0,0.6121212121212122,0.5450819672131147,0.9081007031272653,1
0.0,0.6121212121212122,0.5655737704918032,0.9376298725596531,1
0.0,0.6424242424242425,0.5491803278688525,0.9466744639126206,1
0.0,0.6666666666666666,0.5245901639344263,0.9466744639126206,1
0.0,0.684848484848485,0.48770491803278687,0.9466744639126206,1
0.0,0.6727272727272727,0.5860655737704918,0.9466744639126206,1
0.0,0.6969696969696969,0.5532786885245902,0.9466744639126206,1
0.0,0.7272727272727272,0.6024590163934426,0.9466744639126206,1
0.0,0.587878787878788,0.6926229508196722,0.9466744639126206,1
0.0,0.6242424242424244,0.5860655737704918,0.9466744639126206,1
0.0,0.5939393939393941,0.5614754098360656,0.9466744639126206,1
0.0,0.587878787878788,0.5614754098360656,0.9466744639126206,1
0.0,0.6000000000000003,0.6311475409836066,0.9466744639126206,1
0.0,0.6727272727272727,0.45901639344262296,0.9466744639126206,1
0.0,0.6363636363636362,0.639344262295082,0.9529431793802421,1
0.0,0.6909090909090911,0.610655737704918,0.9529431793802421,1
0.0,0.6727272727272727,0.6024590163934426,0.968312900130779,1
0.0,0.6484848484848486,0.5983606557377049,0.9729719748855257,1
0.013550135501355014,0.6787878787878789,0.6352459016393442,0.9729719748855257,1
0.0,0.684848484848485,0.5327868852459017,0.7353563995040504,2
0.0,0.6606060606060609,0.5327868852459017,0.8458611991754956,2
0.0,0.6666666666666666,0.4959016393442623,0.8981663345908701,1
